Ticker,Nombre,Índice,Precio,Market Cap (B),PER (Trailing),PER (Forward),PEG,EV/EBITDA,EV/Sales,P/S,P/B,P/FCF,Crec. Ventas YoY (%),Crec. EPS YoY (%),ROIC Aprox. (%),ROE (%),ROA (%),Margen Bruto (%),Margen Operativo (%),Margen Neto (%),Debt/Equity,Current Ratio,Payout Ratio (%)
AJG,Arthur J. Gallagher & Co.,S&P 500,263.81,67.625316352,43.10621,17.723043,0.85,18.742,5.319,4.47583,2.8508904,32.476259574873794,30.9,-10.7,6.275824117498967,6.722,2.317,43.186,19.16,10.378,0.59401,1.053,44.779998
AIZ,"Assurant, Inc.",S&P 500,284.04,14.009923584,13.4935875,12.181284,2.16,8.165,1.054,1.0411501,2.3002172,6.517532143583186,9.4,30.5,19.91047976068133,18.341999,2.564,13.272998999999999,11.734,7.9030000000000005,0.36211,0.382,16.469998999999998
T,AT&T Inc.,S&P 500,25.29,173.2968448,8.291803,9.864573,1.67,7.554,2.668,1.361979,1.5751122,17.08704817716997,2.3,6.2,9.64904316485794,18.339,4.163,59.721000000000004,24.786,16.943,1.29054,0.971,36.630002
ATO,Atmos Energy Corporation,S&P 500,166.85,28.195741696,20.322779,18.502419,2.07,14.48,7.721,5.729065,1.8478936,,4.8,23.3,5.774940599231951,9.792,3.893,62.212,37.223998,28.496,0.6766200000000001,0.814,46.130002
ADSK,"Autodesk, Inc.",S&P 500,253.825,53.593939968,36.626984,17.839008,0.96,24.945,7.108,7.1391954,16.794031,17.508638055718013,18.4,231.4,58.535061540859445,50.395999999999994,11.3249995,92.43400000000001,29.524,19.488001,0.85419,0.835,0.0
ADP,"Automatic Data Processing, Inc.",S&P 500,280.81,111.555354624,25.504995,20.95841,2.57,17.6,5.141,5.0828505,18.521864,21.276805478572374,6.800000000000001,9.8,55.660978332254864,72.239,6.2470004,48.653,23.459,20.108999999999998,0.9143600000000001,1.051,60.69
AZO,"AutoZone, Inc.",S&P 500,2957.95,48.289583104,20.365946,16.888006,1.34,14.331,3.057,,-17.388353,53.43043185740115,8.4,7.7,30.012343387353024,,11.389000000000001,51.754003999999995,19.082001,12.399000000000001,,0.89,0.0
AVY,Avery Dennison Corporation,S&P 500,183.71,14.052048896,19.990208,16.422855,1.92,11.583,1.874,1.5055027,6.003203,13.987705450925741,10.9,10.8,17.258711495805017,31.16,8.394,28.978002000000004,13.586001,7.622000600000001,1.58653,1.132,41.79
AXON,"Axon Enterprise, Inc.",S&P 500,627.75,50.996789248,256.2245,59.44957,2.96,315.887,16.202,15.841946,13.878141,229.5498255671588,35.3,-18.2,2.7205923175794866,6.221,0.509,59.52499999999999,5.17,6.191,0.50363,2.149,0.0
BKR,Baker Hughes Company,S&P 500,62.34,61.883301888,20.174757,19.722918,2.22,12.665,2.211,2.2320397,3.107367,14.016602715954116,-2.4,-4.2,14.678849503030248,16.463,4.853,23.657,12.83,11.1669995,0.80925,2.095,29.580000000000002
BALL,Ball Corporation,S&P 500,63.59,16.930615296,17.963278,14.059968,1.21,11.529,1.671,1.1749607,2.9283905,44.568910666531664,19.7,9.2,8.122453164766203,17.151,4.6329997,18.63,9.232,6.61,1.31495,1.069,22.919999999999998
BAC,Bank of America Corporation,S&P 500,61.69,431.382659072,14.280091,11.649887,1.08,,3.311,3.78635,1.5680443,,16.8,34.1,17.594439248884292,11.1990005,0.9690000000000001,0.0,38.305,29.524,,,25.869999999999997
BAX,Baxter International Inc.,S&P 500,26.34,13.61767424,,12.93459,36.68,11.204,1.84,1.1872427,2.1942687,13.612569853006798,5.3,36.8,9.525476508473863,-14.371,2.8499998,34.098,14.425999000000001,-9.268,1.5644900000000002,1.946,307.69
BDX,"Becton, Dickinson and Company",S&P 500,192.0,52.298268672,32.487312,14.444246,1.11,11.174,3.042,2.3260214,2.1419725,11.677956781122662,5.4,-31.4,6.897584831719894,6.607,4.34,46.936,15.732999,4.19,0.6884,0.865,72.49
BRK-B,Berkshire Hathaway Inc. New,S&P 500,495.82,1061.406703616,12.498614,22.341743,10.06,-1.79,-0.608,2.7591436,0.00094943587,14.746829430912056,10.0,107.80000000000001,0.013461715099757113,12.1199995,6.0100004,30.332002000000003,32.561,22.296,0.17142,2.891,0.0
BBY,"Best Buy Co., Inc.",S&P 500,85.89,18.102788096,15.876156,12.129677,1.7,7.767,0.486,,5.870011,15.827574070171641,1.9,37.9,25.136739980598676,39.104,7.771,22.518,4.04,2.7309999,1.3409,1.121,70.559996
TECH,Bio-Techne Corp,S&P 500,72.32,11.268227072,62.34483,31.212912,0.97,31.862,9.311,9.273964,5.428207,50.2210997389839,1.3,,10.718356393714277,9.032,6.261,66.243,23.452,14.968,0.13712,4.547,27.589999999999996
BIIB,Biogen Inc.,S&P 500,216.78,32.030111744,38.03158,13.108993,1.57,11.64,3.899,3.1940997,1.6987697,25.280526633758793,3.4000000000000004,-84.8,7.6571106677497,4.575,5.2059997,78.322,25.058000000000003,8.3229996,0.44329,1.865,0.0
BLK,"BlackRock, Inc.",S&P 500,1156.55,187.911847936,27.32223,17.984581,1.25,16.838,6.856,6.88347,3.1114812,24.796615639795217,30.599999999999998,19.6,12.890004172784916,12.2779995,3.737,47.152,35.079,24.089001,0.23192000000000002,2.447,52.43
BX,Blackstone Inc.,S&P 500,143.38,171.38180096,31.651215,19.141453,1.71,,9.091,11.068811,12.723401,,28.599999999999998,57.3,31.511768262737817,31.374002,14.330000000000002,100.0,54.357,22.728,0.6818500000000001,0.872,111.19000000000001
XYZ,"Block, Inc.",S&P 500,82.16,49.361321984,141.65518,15.821603,0.85,32.146,1.987,1.9711443,2.238814,,9.3,-83.3,6.827527648125089,1.6119999999999999,2.01,46.572,6.999,1.426,0.3258,2.209,0.0
BNY,The Bank of New York Mellon Cor,S&P 500,158.49,107.536121856,18.34375,15.468763,1.32,,-0.864,5.0215325,2.694446,,13.100000000000001,26.900000000000002,,14.124,1.2560000999999998,0.0,40.046,29.413998000000003,,,24.740000000000002
BKNG,Booking Holdings Inc. Common St,S&P 500,209.62,162.430025728,23.317019,16.937086,0.94,15.482,5.709,5.5771527,-14.734992,21.024158625808504,8.1,130.0,,,20.380000000000003,87.227994,34.412,25.527,,1.094,17.860001
BSX,Boston Scientific Corporation,S&P 500,50.37,72.997691392,19.988094,14.671016,0.75,14.94,4.064,3.4767427,2.92305,29.778262524118382,7.5,15.1,10.248016756129987,15.338999000000001,6.191,69.18900000000001,22.895999,17.499000000000002,0.50151,1.24,0.0
BMY,Bristol-Myers Squibb Company,S&P 500,67.01,136.882315264,14.441812,10.218117,2.39,9.026,3.474,2.7829528,6.1336384,16.869113447429893,5.7,153.1,23.753374996580984,46.598998,10.719,71.661,34.418,18.871,2.01859,1.532,55.28999999999999
AVGO,Broadcom Inc.,S&P 500,368.45,1752.930451456,60.60033,18.890873,0.41,42.729,23.828,23.22839,19.991861,64.41696332366014,47.9,85.39999999999999,21.96531450589743,37.280998,12.119000400000001,76.28399999999999,48.988,38.848,0.7401800000000001,2.238,41.259997999999996
BR,"Broadridge Financial Solutions,",S&P 500,182.18,21.070626816,18.589794,15.737977,1.91,13.206,3.195,2.7782595,7.311474,17.63970479738012,7.5,8.4,24.232039967042887,40.916002,9.295,31.780002000000003,24.609,15.037,1.23939,1.236,40.63
BRO,"Brown & Brown, Inc.",S&P 500,72.92,24.399788032,23.075949,15.120726,1.51,10.917,4.739,3.6619823,1.9124048,14.853013997835745,32.4,7.1,11.062893484513905,10.023,5.380999999999999,56.281000000000006,41.838002,18.084998,0.63975,1.127,20.61
BF-B,Brown Forman Inc,S&P 500,28.44,13.050099712,18.588236,16.724,2.14,12.956,3.909,3.322327,3.2450936,17.64421063179171,2.0,-62.7,14.879602537044095,17.846,8.636000000000001,60.540000000000006,23.246,18.202999000000002,0.6495000000000001,3.239,59.8
BLDR,"Builders FirstSource, Inc.",S&P 500,70.21,7.554347008,76.315216,15.720932,2.02,12.447,0.881,0.52283907,1.8860981,16.260695335146938,-8.799999999999999,,4.1377876885392055,2.506,2.3890000000000002,29.188,3.3269998000000003,0.70999996,1.30786,1.789,0.0
BG,Bunge Limited,S&P 500,113.11,21.730592768,25.135555,9.9733095,1.37,12.623,0.43,0.23666771,1.3620819,,88.3,33.0,10.392026174286825,7.1779996,3.472,4.9239997,4.617,1.097,0.9799500000000001,1.567,60.78
BXP,"BXP, Inc.",S&P 500,67.67,12.239975424,36.578377,32.347656,3.07,18.082,9.166,3.8367183,2.094009,13.899004146163021,3.6999999999999997,-23.200000000000003,3.4472681698594436,5.308,1.683,56.452000000000005,28.754999999999995,9.304,2.11631,0.506,150.54000000000002
CDNS,"Cadence Design Systems, Inc.",S&P 500,319.02,87.990820864,62.55294,33.455574,2.85,41.27,15.242,15.049939,12.811019,54.663665934614,24.2,125.4,16.4974592967448,23.229,10.613,85.871005,28.575,23.605,0.38661,1.743,0.0
CPT,Camden Property Trust,S&P 500,107.59,10.817028096,35.625828,98.70641,9.17,17.828,10.075,6.8381357,2.901799,77.4416995600332,-0.8,-75.7,2.352122402989802,7.885000000000001,1.867,61.619,16.104001,20.622,1.25648,0.352,139.27001
COF,Capital One Financial Corporati,S&P 500,217.91,133.687795712,11.709296,9.065144,0.23,,2.845,2.7787256,1.298173,,1111.0,,13.406555010141735,9.031,1.5230000000000001,0.0,33.629,21.867001,,,16.530001
CAH,"Cardinal Health, Inc.",S&P 500,229.51,53.378453504,31.656551,16.309183,1.2,13.826,0.231,0.20994641,-18.54926,11.231657230533147,5.800000000000001,68.8,117.97623614106662,,3.7219996999999996,3.8440000000000003,1.3300001000000001,0.674,,0.883,28.33
CCL,Carnival Corporation Ltd.,S&P 500,25.73,35.241070592,11.435555,9.754267,0.93,8.105,2.167,1.2903618,2.7221754,18.55403542602006,5.3,-6.5,7.4821392715295545,26.689,5.367,55.67699699999999,12.787,11.237001000000001,2.0155600000000002,0.334,13.51
CARR,Carrier Global Corporation,S&P 500,60.37,50.142138368,42.8156,18.261234,1.45,19.767,2.765,2.2509727,3.7885156,58.18640839804754,3.9,-11.799999999999999,9.398866499380096,8.966000000000001,2.9819999999999998,24.691999,13.069001,5.5180001999999995,0.91998,1.02,66.43
CVNA,Carvana Co.,S&P 500,69.91,104.031141888,37.789192,30.981335,0.5037615447154472,21.516,2.155,4.1516137,12.479472,245.1396522577503,52.400000000000006,61.5,27.681718325689218,58.772999999999996,11.6960004,19.371,9.219,6.257,1.1088,3.926,0.0
CASY,"Caseys General Stores, Inc.",S&P 500,835.74,30.926485504,43.280167,35.421535,3.63,22.303,1.897,1.7610791,7.8048186,56.134071338427255,14.499999999999998,66.0,11.70069242660535,19.153000000000002,7.6079994,24.606001,5.351,4.0680000000000005,0.7351399999999999,1.01,11.8999995
CBOE,"Cboe Global Markets, Inc.",S&P 500,300.74,31.40658176,23.458658,19.78766,2.39,15.866,6.052,6.20524,5.5892353,46.305318836542725,22.900000000000002,50.2,28.582831763672402,26.296999999999997,11.578,54.078996000000004,34.634,26.734,0.2809,1.565,22.45
CBRE,CBRE Group Inc,S&P 500,152.1,44.044402688,34.72603,16.755936,1.02,24.452,1.239,1.0076274,5.249534,26.895292734180114,15.5,-4.2,7.036158187749971,15.798001000000001,2.585,18.573999999999998,3.608,2.9760001000000003,1.17789,1.141,0.0
CDW,CDW Corporation,S&P 500,137.25,17.158641664,16.052631,11.497449,1.33,11.55,0.988,0.73014253,7.042073,25.35307043486854,10.0,4.9,16.034525770145,44.009998,6.585000000000001,21.360001,7.345,4.5969999999999995,2.6327800000000003,1.167,30.23
COR,"Cencora, Inc.",S&P 500,318.04,60.690673664,23.368113,16.072319,0.66,13.076,0.218,0.18237951,19.89242,29.702078211327404,5.1,11.899999999999999,25.30756899587715,96.871,3.5589999999999997,3.961,1.4149999,0.7889999999999999,4.46516,0.935,17.45
CNC,Centene Corporation,S&P 500,65.02,32.119554048,,12.239012,0.88,4.616,0.118,0.1781411,1.423598,3.332033666691595,4.6,,46.129565621218134,-20.358999,2.479,11.415000000000001,3.7600000000000002,-2.8289999999999997,0.7108199999999999,1.145,0.0
CNP,"CenterPoint Energy, Inc (Holdin",S&P 500,38.77,25.538584576,23.932098,18.579576,1.95,12.903,5.169,2.6547387,2.178947,,10.7,23.3,5.182776759932319,9.825000000000001,2.9979998,47.027,24.489,11.611,2.10256,1.123,53.56999999999999
CF,"CF Industries Holdings, Inc.",S&P 500,129.6,19.613421568,9.330454,12.388434,0.4,6.176,3.091,2.5343614,3.417992,15.361991231937012,17.599999999999998,99.6,43.8875039226861,29.866999999999997,12.934000000000001,42.486000000000004,49.325,27.122,0.40503999999999996,4.86,14.840000999999999
CRL,Charles River Laboratories Inte,S&P 500,295.19,14.092038144,,23.268995,0.12,20.001,4.247,3.5555584,4.96151,30.056217994437525,-2.7,,8.402011569178761,-7.516,4.107,34.585,15.113,-5.963,1.05047,1.348,0.0
SCHW,Charles Schwab Corporation (The,S&P 500,112.3,194.204401664,19.982208,14.389024,1.11,,6.91,7.4622245,4.41726,,20.9,42.6,45.96333232696277,20.273,2.0680001,97.495,52.276999999999994,38.793,1.5110599999999998,0.655,21.490000000000002
CHTR,"Charter Communications, Inc.",S&P 500,150.17,20.239536128,3.8445978,3.4050062,0.96,5.458,2.189,0.37207767,1.0566274,9.206589839394965,-1.7000000000000002,16.1,8.925888087727825,27.201998,5.311,55.189997000000005,23.503,9.052,4.41578,0.361,0.0
CMG,"Chipotle Mexican Grill, Inc.",S&P 500,36.9,46.693924864,32.65487,26.95162,1.87,22.609,4.14,3.7584379,21.268013,41.82303128802719,9.3,-1.3,22.790827989036547,49.560001,13.075000000000001,39.361998,16.108,11.4250004,2.4635,0.715,0.0
CB,Chubb Limited,S&P 500,340.99,131.5538944,12.152174,11.714069,2.69,10.352,2.489,2.1254022,1.7446406,12.543276885759175,6.1,-0.7000000000000001,12.443615772429736,14.822,3.3579999999999997,31.129997999999997,23.527001,18.070999,0.30940999999999996,0.41,13.930000000000001
CHD,"Church & Dwight Company, Inc.",S&P 500,98.8,23.435747328,31.265823,24.454117,3.0,18.903,4.111,3.7623007,5.3886013,24.951221441679827,1.6,9.0,13.629106922644645,17.041,7.872999999999999,45.562000000000005,18.065001,11.9569995,0.55851,1.147,38.619998
CIEN,Ciena Corporation,S&P 500,395.79,56.025235456,131.4917,40.93302,0.69,71.783,10.128,10.059926,19.376774,79.93010079074156,39.5,2383.2999999999997,20.449736542251348,15.464,6.664000000000001,43.047002,15.195,7.870000000000001,0.54649,2.727,0.0
CI,The Cigna Group,S&P 500,277.51,73.32937728,11.350102,8.290401,0.83,7.7,0.348,0.25968146,1.7170205,9.189000872696084,6.7,10.2,13.203665934569386,16.758,4.462,9.1359995,3.9849999999999994,2.2720002,0.7429000000000001,0.846,25.39
CINF,Cincinnati Financial Corporatio,S&P 500,168.29,25.828818944,7.941953,18.634247,2.19,5.684,1.778,1.8509974,1.5485337,8.653233008006746,31.6,85.5,26.181972008467124,21.484,6.409,31.066,37.202,23.843001,0.05255,1.151,17.09
CTAS,Cintas Corporation,S&P 500,203.79,81.550557184,41.505093,33.341457,3.22,28.036,7.454,7.23944,15.865316,55.68777270228644,8.9,15.6,27.894675049106183,40.714002,16.1,50.668997000000005,23.688000000000002,17.754,0.52646,1.434,36.66
C,"Citigroup, Inc.",S&P 500,131.65,220.834545664,13.960762,10.218662,0.72,,0.351,2.7025964,1.1473967,,15.5,61.0,,8.529,0.66299997,0.0,36.229,21.832001,,,25.86
CFG,"Citizens Financial Group, Inc.",S&P 500,69.86,29.4234112,15.186957,10.706973,1.65,,4.168,3.6053684,1.2266686,,14.7,41.3,8.557705670752327,8.270001,0.9400000000000001,0.0,35.132998,26.051000000000002,,,39.220002
CLX,Clorox Company (The),S&P 500,106.69,12.902129664,22.043388,16.96012,1.35,16.245,2.756,1.9199598,143.40054,116.89358698980747,-2.0,-50.1,12.336199025683035,163.76,8.321000000000002,42.321,12.885,8.7349996,22.214290000000002,0.658,103.11999999999999
CME,CME Group Inc.,S&P 500,274.98,98.87711232,22.99164,21.266527,4.68,21.058,14.869,14.632853,3.7252088,33.98992372834372,0.8,2.5,12.339428923806718,15.802,1.481,100.0,65.036005,63.443000000000005,0.14587,1.018,95.419997
CMS,CMS Energy Corporation,S&P 500,68.27,21.089941504,21.006153,16.423573,2.73,13.69,4.688,2.429129,2.2418153,,-0.5,-43.9,4.1987572951559295,9.158,2.971,40.315,17.167999000000002,11.642,1.8560400000000001,0.936,66.92
CTSH,Cognizant Technology Solutions ,S&P 500,61.87,29.264508928,13.080338,9.79872,0.97,7.164,1.336,1.2877268,1.9336791,13.208986010071067,4.5,3.8,18.473117353387853,14.924000000000001,10.735,33.44,17.479,10.258000000000001,0.14479,2.182,27.47
COHR,Coherent Corp.,S&P 500,289.52,56.697348096,70.44282,20.755697,0.92,41.165,8.232,7.9651456,5.1978455,,33.7,,5.33318501145537,7.981000000000001,3.3930000000000002,37.495998,11.8269995,11.309,0.31611999999999996,2.427,0.0
COIN,"Coinbase Global, Inc.",S&P 500,186.49,49.202950144,,61.794014,9.09,67.304,7.79,8.141126,3.7610166,18.438755582980384,-17.299999999999997,,-7.446004236024424,-7.8469999999999995,1.1159999999999999,85.81,-13.922,-16.344,0.5098199999999999,2.423,0.0
CL,Colgate-Palmolive Company,S&P 500,91.08,72.606498816,35.302326,22.171267,1.75,15.922,3.77,3.4497316,307.7027,20.99439784971468,4.9,-5.5,52.50095270358822,267.367,15.838,60.431000000000004,20.966,9.6829996,13.88163,1.026,82.28
CMCSA,Comcast Corporation,S&P 500,26.85,95.280898048,8.470032,7.412561,142.98,5.23,1.427,0.76283306,1.0608035,7.503836444187527,-1.2,-66.8,9.869677666662533,11.4879996,4.3080001999999995,69.39,17.233999,8.966000000000001,1.00474,0.796,42.310002000000004
FIX,"Comfort Systems USA, Inc.",S&P 500,1655.61,58.268082176,41.153618,27.511663,0.74,30.204,5.387,5.1895223,90.1994,31.634505270478787,1.0,38.800000000000004,79.53513741482456,55.291999999999994,17.039,25.661,7.885000000000001,12.775,0.45488999999999996,1.214,6.4
COP,ConocoPhillips,S&P 500,134.87,162.024374272,17.863575,14.270675,1.03,6.633,2.756,2.5136034,2.4793646,21.065722589415397,35.5,107.0,19.822457109596918,14.180000000000001,7.5329999999999995,47.574002,31.509999999999998,14.399999999999999,0.35639000000000004,1.542,43.65
STZ,"Constellation Brands, Inc.",S&P 500,135.66,23.171319808,12.774012,10.947438,1.67,9.808,3.743,2.5584726,2.8176212,10.482447542866778,-3.3000000000000003,30.7,13.77816900723613,23.69,8.574,52.72,35.931000000000004,20.143999,1.23205,0.913,38.950002
CEG,Constellation Energy Corporatio,S&P 500,272.88,96.683401216,26.674488,20.52555,3.74,15.22,3.871,3.0918899,3.0320337,,23.0,-46.800000000000004,3.8285702633202856,15.055001,3.888,22.107,8.6619996,11.0810004,0.7641899999999999,1.455,15.920000000000002
COO,"The Cooper Companies, Inc.",S&P 500,76.22,14.86523392,64.59322,15.255442,0.73,19.69,4.125,,1.8030849,35.036788968724736,7.9,,-0.8843664453977567,2.8529999999999998,2.5190001,65.550005,-2.866,5.573,0.33093000000000006,1.274,0.0
CPRT,"Copart, Inc.",S&P 500,33.8,32.559822848,21.25786,20.102415,4.07,13.87,5.864,6.7457047,3.5665293,32.56056679183006,2.1,2.3,27.383805853465365,17.607,11.336,47.522998,37.530997,33.481997,0.010589999999999999,7.613,0.0
GLW,Corning Incorporated,S&P 500,149.84,128.808124416,69.05069,34.68133,1.16,33.418,8.047,7.60849,10.808627,175.3684547689456,16.6,18.5,11.160027106482657,16.813,5.367,36.394999999999996,15.649,11.1999996,0.7144799999999999,1.813,51.61
CPAY,"Corpay, Inc.",S&P 500,417.13,27.38859008,25.06791,13.350488,0.93,12.617,7.033,5.455349,7.7322187,14.073029305339164,21.5,-7.000000000000001,16.764267492990996,29.215000000000003,6.315999999999999,80.539,46.92,22.723,2.75291,0.972,0.0
CTVA,"Corteva, Inc.",S&P 500,81.79,54.56996352,48.111763,19.847029,1.26,13.409,3.218,3.0636628,2.1684031,22.575224919387406,-1.2,-9.9,15.319202003846618,4.256,4.546,49.54,30.130000000000003,5.6649998,0.19191,1.516,43.64
CSGP,"CoStar Group, Inc.",S&P 500,32.26,13.071674368,179.2222,18.698305,0.67,32.928,3.648,3.6759489,1.6463383,31.67355068572813,18.4,1261.0,2.9481627758725053,0.894,0.466,78.68399600000001,8.2159996,2.081,0.14537,2.214,0.0
COST,Costco Wholesale Corporation,S&P 500,947.74,420.302618624,46.94106,41.827423,4.64,30.357,1.426,1.4316119,25.423574,60.437150494553244,21.5,45.5,54.489732469535014,29.152,8.666000499999999,12.876001,3.6730002999999996,3.01,0.6025699999999999,1.072,27.01
CRH,CRH PLC,S&P 500,95.07,63.248596992,16.448095,14.370057,1.89,10.545,2.111,1.6372074,2.6339557,31.324755645439506,5.6000000000000005,13.900000000000002,14.228595394640134,15.812000000000001,6.061,36.25,19.022,9.935000500000001,0.7759199999999999,1.579,26.860001999999998
CRWD,"CrowdStrike Holdings, Inc.",S&P 500,191.95,195.454861312,,122.46786,6.56,3232.773,37.644,38.36812,42.17754,101.46304341600349,25.6,,-9.844359128356558,-0.24899999,-1.00300005,75.136,-2.2079999,-0.598,0.17568,1.531,0.0
CCI,Crown Castle Inc.,S&P 500,75.51,32.126140416,30.820408,26.151737,0.91,20.256,13.095,7.9302745,-9.837155,31.002307273377,-4.9,-67.5,8.060380752529621,,4.725,73.732,46.825,20.716,,0.522,173.47
CMI,Cummins Inc.,S&P 500,587.68,81.093419008,30.308407,17.00747,1.37,17.196,2.487,2.3309512,6.2974033,36.374957053433796,9.4,4.7,18.920759952068934,21.114,6.9970004,25.772000000000002,11.895999999999999,7.822,0.59586,1.727,40.9
CVS,CVS Health Corporation,S&P 500,93.02,118.969819136,24.673738,10.934845,0.25,10.882,0.44,0.28831035,1.4915416,14.731279762851955,7.1,188.79999999999998,8.856779422187838,6.205,2.9679998999999997,13.645001,3.8609999999999998,1.1849999,0.95503,0.866,70.17999999999999
